timestamp,device_id,bt_address,bt_name,bt_rssi
1762925110223,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,42:E0:4E:2B:60:7E,NA,-64
1762925115141,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,59:F8:7B:60:25:EF,NA,-84
1762925642991,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,42:E0:4E:2B:60:7E,NA,-59
1762926243514,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,46:57:9C:21:DB:7D,NA,-56
1762927119656,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-58
1762927120038,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,46:57:9C:21:DB:7D,NA,-60
1762927120072,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-64
1762927120308,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-66
1762927120731,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-65
1762927121279,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-61
1762927123261,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-66
1762927123564,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-61
1762927123882,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-62
1762927124221,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-67
1762927124536,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-62
1762927124831,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-60
1762927125794,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-62
1762927126094,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-60
1762927126406,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-63
1762927127467,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-62
1762927127776,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-64
1762927128412,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-61
1762927128730,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-63
1762927129046,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-66
1762927129349,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-64
1762927130940,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-59
1762927131254,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-64
1762927131570,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-61
1762927131835,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,72:0A:2D:FA:37:C8,NA,-81
1762927131848,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:96:8A:ED:6A:01,SPEN NA,-66
1762927432134,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,46:57:9C:21:DB:7D,NA,-63
1762928032107,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5B:04:5E:A4:7C:F7,NA,-61
1762928040106,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,72:0A:2D:FA:37:C8,NA,-80
1762928633201,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5B:04:5E:A4:7C:F7,NA,-72
1762928643751,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,65:9B:EA:84:DC:1F,NA,-78
1762929519778,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,54:62:49:D7:02:76,NA,-70
1762929527741,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4F:A2:61:A7:D3:9C,NA,-85
1762929698526,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7B:40:38:D0:92:3A,NA,-87
1762929702066,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5E:FD:B0:E8:F0:A3,NA,-77
1762929702486,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,40:58:99:A6:72:5A,NA,-85
1762929702693,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7C:37:51:7B:F8:C3,NA,-89
1762929702715,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4D:2D:88:A4:98:92,NA,-95
1762929707257,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,75:4C:64:71:19:5A,NA,-92
1762929709782,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,64:11:17:95:2A:21,NA,-88
1762930311518,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:71:B6:EB:97:AB,NA,-82
1762930311535,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,46:21:7F:48:93:8D,NA,-90
1762930311861,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2C:DC:AD:79:EB:FE,Audi MMI 1240,-99
1762930311878,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,C6:38:32:34:76:36,Govee_H61BE_7636,-82
1762930312226,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,48:0E:C2:D2:62:F9,NA,-84
1762930312240,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,60:74:F4:70:E2:CF,ihoment_H6006_E2CF,-81
1762930312885,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,79:03:DC:1A:66:6F,NA,-91
1762930313209,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6E:81:18:55:6E:5A,NA,-82
1762930313853,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,60:74:F4:72:13:E3,ihoment_H6006_13E3,-87
1762930314133,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4F:C6:C5:85:A2:4D,NA,-75
1762930317061,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1F:D1:7C:B7:61:14,NA,-92
1762930317378,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,30:AE:A4:9C:80:EA,TBox 22002,-99
1762930318020,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,64:03:E4:41:F2:47,NA,-82
1762930323116,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,50:53:EB:44:14:0F,NA,-91
1762930957826,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-97
1762930957948,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4A:A2:D6:F9:66:24,NA,-77
1762930957968,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,44:66:68:FB:96:B2,NA,-82
1762930958335,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,60:E4:89:E8:C9:46,NA,-83
1762930958361,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,77:E3:36:20:6F:53,NA,-83
1762930958384,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1D:78:A1:04:82:3A,NA,-81
1762930958651,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:25:3F:A3:1F:C2,mitte-home MH22340108,-92
1762930966962,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,72:F7:58:FC:C8:54,Jabra Evolve2 65,-80
1762931559668,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,C0:3C:59:48:48:D7,ODIONS-SR,-86
1762931559934,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,10:F8:42:7D:C5:15,NA,-81
1762931560202,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,60:E4:89:E8:C9:46,NA,-88
1762931560242,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4A:A2:D6:F9:66:24,NA,-75
1762931561197,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,77:E3:36:20:6F:53,NA,-88
1762931561685,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-100
1762931563127,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:25:3F:A3:1F:C2,mitte-home MH22340108,-93
1762931565698,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7E:45:FC:3A:94:55,NA,-78
1762931566929,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,44:66:68:FB:96:B2,NA,-88
1762932209222,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4A:A2:D6:F9:66:24,NA,-79
1762932209811,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,61:15:92:AE:B2:DC,NA,127
1762932210437,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-100
1762932210502,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,59:22:77:05:B6:55,Jabra Evolve2 65,-81
1762932211452,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1F:BF:6B:22:8F:E2,NA,-91
1762932211824,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,64:9A:7D:A5:49:E1,NA,-86
1762932211854,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6F:32:5A:3A:4B:CD,NA,-87
1762932212433,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:25:3F:A3:1F:C2,mitte-home MH22340108,-90
1762932213331,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7E:45:FC:3A:94:55,NA,-83
1762932904144,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49:41:C6:50:52:99,NA,-84
1762932904195,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,76:FF:5C:89:52:CD,NA,-87
1762932904270,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,C0:3C:59:48:48:D7,ODIONS-SR,-100
1762932904842,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6C:D5:FF:CC:2B:0A,NA,-89
1762932904861,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,D8:CF:BF:51:E4:4D,NA,-79
1762932905492,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5D:48:0F:56:B9:88,NA,-85
1762932905513,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-97
1762932905829,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4B:73:23:A2:80:5E,NA,-79
1762932909953,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5F:7B:88:32:CD:57,NA,-79
1762932910297,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,62:30:4E:95:CE:65,NA,-84
1762933287063,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4B:73:23:A2:80:5E,NA,-79
1762933287105,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,76:FF:5C:89:52:CD,NA,-75
1762933287128,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,62:30:4E:95:CE:65,NA,-90
1762933287450,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49:41:C6:50:52:99,NA,-77
1762933287803,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6C:D5:FF:CC:2B:0A,NA,-83
1762933288328,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,C0:3C:59:48:48:D7,ODIONS-SR,-96
1762933288421,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,D8:CF:BF:51:E4:4D,NA,-65
1762933289388,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5D:48:0F:56:B9:88,NA,-85
1762933291002,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5F:7B:88:32:CD:57,NA,-81
1762933291097,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-100
1762933298968,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,41:58:BC:4A:EB:13,Jabra Evolve2 65,-81
1762933952352,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5E:79:5F:D1:84:06,NA,-81
1762933952375,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4F:AF:E7:41:FC:8F,NA,-81
1762933952388,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,D8:CF:BF:51:E4:4D,NA,-87
1762933952609,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-99
1762933952702,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,74:D7:3B:81:68:9A,NA,-85
1762933952765,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-94
1762933952999,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:45:A2:08:C3:A1,NA,-88
1762933953659,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49:E7:F3:F0:75:A6,NA,-87
1762933953681,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5F:02:54:D7:69:24,NA,-93
1762933953942,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,40:0B:3B:5B:59:7B,NA,-92
1762933953955,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,46:20:AE:98:86:23,NA,-93
1762933954437,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,C0:3C:59:48:48:D7,ODIONS-SR,-95
1762933957775,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,76:FF:5C:89:52:CD,NA,-87
1762933959726,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49:CC:2D:D3:03:5A,NA,-90
1762933959743,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5F:7B:88:32:CD:57,NA,-87
1762933961679,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4A:2B:61:1E:5F:D9,NA,-90
1762933962000,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,70:00:1B:1B:FF:CA,NA,-89
1762933963554,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,61:99:CB:80:12:D1,NA,-91
1762934581401,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5C:DA:B8:43:93:87,NA,-70
1762934581417,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:25:3F:A3:1F:C2,mitte-home MH22340108,-90
1762934581429,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,58:B9:41:3C:18:BF,NA,-81
1762934581439,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,51:05:E9:70:45:34,NA,-84
1762934581449,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,45:AD:3D:56:A7:BE,NA,-84
1762934581568,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5D:2F:9A:26:FB:0E,NA,-76
1762934581819,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,C0:3C:59:48:48:D7,ODIONS-SR,-85
1762934581841,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5B:3F:BA:F4:E2:CC,NA,-76
1762934581857,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,75:42:32:13:D8:0E,NA,-72
1762934581875,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,70:89:EE:02:CE:2D,NA,-72
1762934581887,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49:E7:F3:F0:75:A6,NA,-69
1762934581897,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,53:C2:FB:FB:EC:A8,NA,-72
1762934582160,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49:CC:2D:D3:03:5A,NA,-80
1762934582179,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,70:00:1B:1B:FF:CA,NA,-77
1762934582604,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-86
1762934582788,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,D8:CF:BF:51:E4:4D,NA,-70
1762934583784,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,53:D3:A1:17:1C:7F,NA,-92
1762934586678,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:45:A2:08:C3:A1,NA,-76
1762934586980,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,61:99:CB:80:12:D1,NA,-88
1762934588602,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,55:A2:BC:0B:7A:CC,Jabra Evolve2 65,-87
1762934589239,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,63:82:90:7C:DA:99,Jabra Evolve2 65,-76
1762934589563,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,77:B4:64:CB:62:7E,Jabra Evolve2 65,-78
1762934590223,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2D:DF:CB:96:E1:CE,NA,-88
1762934591851,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,05:87:41:4B:96:C3,NA,-93
1762934592104,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,66:5F:32:00:CF:A9,NA,-74
1762934593694,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4A:2B:61:1E:5F:D9,NA,-73
1762935147139,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,98:04:ED:A2:3E:1C,S295b50867b2bc14bC,-84
1762935147510,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5E:CB:67:66:69:36,NA,-81
1762935147532,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7E:9A:39:26:E7:9D,NA,-87
1762935147577,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-99
1762935147835,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,20:48:5F:7F:A4:5A,NA,-88
1762935147853,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,58:B9:41:3C:18:BF,NA,-88
1762935147864,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2F:7B:9B:69:D6:BB,NA,-82
1762935147874,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5F:0D:74:88:7A:65,NA,-85
1762935148096,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-100
1762935148122,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,77:B4:64:CB:62:7E,Jabra Evolve2 65,-87
1762935148136,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,05:BC:8B:E2:F5:AF,NA,-87
1762935148149,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,45:AD:3D:56:A7:BE,NA,-89
1762935148162,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,65:45:E0:A0:7D:72,NA,-83
1762935148434,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:25:3F:A3:1F:C2,mitte-home MH22340108,-86
1762935148789,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6F:CD:FB:87:CD:9E,Jabra Evolve2 65,-81
1762935148963,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,C0:3C:59:48:48:D7,ODIONS-SR,-78
1762935149128,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4E:65:1E:76:1E:1A,NA,-84
1762935149399,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,48:A0:E8:61:8D:AE,NA,-83
1762935149415,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,15:23:DF:86:EB:B1,NA,-77
1762935149779,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,70:3B:47:37:C4:EE,NA,-83
1762935150375,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,D8:CF:BF:51:E4:4D,NA,-87
1762935150402,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,41:41:AA:B8:BB:33,NA,-67
1762935150762,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5D:2F:9A:26:FB:0E,NA,-94
1762935151020,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,51:05:E9:70:45:34,NA,-87
1762935151957,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49:E7:F3:F0:75:A6,NA,-78
1762935153286,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,53:0C:33:64:F7:05,NA,-82
1762935153903,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,67:2B:3B:43:62:EE,NA,-77
1762935881057,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,57:EC:2A:84:01:AA,NA,-90
1762935881070,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,98:04:ED:A2:3E:1C,S295b50867b2bc14bC,-79
1762935881082,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:25:3F:A3:1F:C2,mitte-home MH22340108,-91
1762935881103,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-94
1762935881122,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,C0:3C:59:48:48:D7,ODIONS-SR,-74
1762935881245,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7F:30:0A:42:1D:A1,NA,-71
1762935881555,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5F:0D:74:88:7A:65,NA,-92
1762935881574,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,64:2F:83:48:4D:04,NA,-93
1762935881588,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,2E:6F:65:E3:16:85,NA,-78
1762935881598,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,65:45:E0:A0:7D:72,NA,-90
1762935881608,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,D8:CF:BF:51:E4:4D,NA,-91
1762935881891,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6E:F5:3D:1F:E2:16,NA,-88
1762935881912,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,73:11:31:84:0F:DB,NA,-93
1762935881923,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4E:65:1E:76:1E:1A,NA,-82
1762935882534,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,53:0C:33:64:F7:05,NA,-78
1762935882553,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7E:9A:39:26:E7:9D,NA,-89
1762935883516,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6C:AA:EA:BC:0D:95,NA,-74
1762935883879,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,63:B4:AE:E7:ED:6E,NA,-87
1762935884163,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,45:71:90:FC:FE:7B,NA,-76
1762935885104,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,06:19:A7:94:41:2A,NA,-82
1762935885137,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,54:70:28:73:D9:03,NA,-90
1762935886720,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,78:F3:F2:F8:71:FC,Jabra Evolve2 65,-82
1762935889611,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,72:25:2A:4F:F1:7C,NA,-91
1762935891538,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7B:88:7A:BE:57:42,NA,-93
1762935892828,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,6A:73:60:3E:27:8B,Jabra Evolve2 65,-84
1762936670417,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,C0:3C:59:48:48:D7,ODIONS-SR,-97
1762936670467,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,51:47:B5:6C:6A:04,NA,-89
1762936670500,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,66:F6:1E:7B:E3:B8,NA,-94
1762936670514,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,78:EB:E9:56:D3:01,NA,-94
1762936670527,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7F:30:0A:42:1D:A1,NA,-74
1762936670537,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,70:EB:3E:8A:77:5C,NA,-92
1762936670867,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,55:F9:A3:D6:37:B4,NA,-79
1762936670930,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-100
1762936671842,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,1E:B0:E2:C8:D8:29,NA,-79
1762936672084,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,98:04:ED:A2:3E:1C,S295b50867b2bc14bC,-84
1762936672102,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,41:2F:6B:92:11:8E,NA,-96
1762936672115,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:25:3F:A3:1F:C2,mitte-home MH22340108,-90
1762936672128,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,17:38:FE:89:F9:4D,NA,-79
1762936672473,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4C:2B:AF:A2:01:F6,NA,-90
1762936672743,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7E:9E:84:8F:D9:BC,NA,-90
1762936672760,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,4B:8B:3E:75:5F:4D,NA,-81
1762936673073,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,56:79:F0:74:B4:A6,Jabra Evolve2 65,-88
1762936674048,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7E:8B:D1:35:DD:DA,NA,-76
1762936674090,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,D8:CF:BF:51:E4:4D,NA,-89
1762936674340,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,52:01:D4:1A:DC:DE,NA,-94
1762936674583,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-100
1762936675302,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,45:71:90:FC:FE:7B,NA,-75
1762936675690,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5F:B8:C7:D4:64:AF,Jabra Evolve2 65,-76
1762936679044,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,28:95:29:FA:4A:91,LAPTOP-5U0I60IN,-100
1762936682073,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,57:EC:2A:84:01:AA,NA,-84
1762937269313,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,98:04:ED:A2:3E:1C,S295b50867b2bc14bC,-85
1762937269328,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,84:25:3F:A3:1F:C2,mitte-home MH22340108,-85
1762937269337,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,0C:1D:6B:26:0C:79,NA,-76
1762937269347,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,41:31:A1:C5:FE:A6,NA,-89
1762937269357,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,49:C8:EB:64:33:61,NA,-87
1762937269393,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,68:CA:C4:8A:40:9C,mbasg,-97
1762937269463,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,C0:3C:59:48:48:D7,ODIONS-SR,-85
1762937269822,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,55:F9:A3:D6:37:B4,NA,-76
1762937269847,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,58:BF:9C:A1:34:B9,NA,-82
1762937270156,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,7F:AE:73:89:EF:B3,NA,-87
1762937270454,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,04:82:14:BE:4B:AA,NA,-88
1762937270797,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,5B:ED:2F:C3:77:57,NA,-85
1762937271139,0adab909-eb8f-4baf-9eed-7a4cc889cb7c,61:21:5D:05:64:4E,NA,-92
